Iteration	Posterior	Likelihood	Prior	rate_log_sd	root_freqs[1]	root_freqs[2]	tree_length
1110	-6142.603	-6345.889	203.2856	1.043702	0.781812	0.218188	4.908472
1116	-6133.218	-6336.255	203.037	0.9605085	0.730184	0.269816	5.092833
1122	-6138.88	-6342.24	203.3599	0.9172724	0.778985	0.221015	4.937492
1128	-6146.631	-6351.336	204.7051	1.195001	0.84547	0.15453	4.023691
1134	-6133.561	-6336.872	203.311	0.9821018	0.771149	0.228851	4.928638
1140	-6131.715	-6336.295	204.5798	1.159316	0.750339	0.249661	4.115498
1146	-6146.588	-6351.33	204.7416	1.206829	0.780824	0.219176	3.996086
1152	-6127.106	-6331.51	204.4047	1.081218	0.800477	0.199523	4.259282
1158	-6126.833	-6330.905	204.0721	1.101055	0.731735	0.268265	4.435951
1164	-6130.014	-6333.843	203.829	1.099899	0.768191	0.231809	4.573338
1170	-6120.129	-6324.257	204.1279	1.059034	0.715932	0.284068	4.428221
1176	-6118.987	-6322.608	203.6207	1.074373	0.742554	0.257446	4.704353
1182	-6109.343	-6313.533	204.1897	1.119026	0.763092	0.236908	4.359462
1188	-6124.669	-6328.271	203.6022	1.04282	0.783675	0.216325	4.732374
1194	-6128.648	-6332.582	203.9349	1.021218	0.714519	0.285481	4.558041
1200	-6118.761	-6323.549	204.7879	1.087671	0.74981	0.25019	4.037696
1206	-6124.624	-6329.685	205.0617	1.09124	0.760874	0.239126	3.878976
1212	-6133.039	-6337.257	204.2179	1.089676	0.760874	0.239126	4.360154
1218	-6144.097	-6348.209	204.1121	1.146138	0.709816	0.290184	4.388003
1224	-6147.735	-6351.561	203.8263	1.106541	0.786776	0.213224	4.571114
1230	-6147.968	-6352.442	204.4735	1.126033	0.766071	0.233929	4.194843
1236	-6133.543	-6337.054	203.5111	1.03512	0.72829	0.27171	4.787593
1242	-6128.999	-6332.678	203.6796	1.008844	0.750693	0.249307	4.708113
1248	-6128.013	-6331.538	203.525	1.086037	0.788995	0.211005	4.751369
1254	-6127.596	-6331.522	203.9259	0.9676742	0.768714	0.231286	4.593161
1260	-6123.315	-6327.168	203.8528	1.040802	0.770035	0.229965	4.593161
1266	-6116.352	-6320.356	204.0037	1.10274	0.727886	0.272114	4.473515
1272	-6116.076	-6320.622	204.5468	1.066878	0.72089	0.27911	4.186772
1278	-6123.826	-6327.165	203.3383	1.014188	0.746114	0.253886	4.895596
1284	-6124.647	-6328.155	203.5081	1.026495	0.706177	0.293823	4.794072
1290	-6120.437	-6323.818	203.3808	1.009341	0.664056	0.335944	4.874604
1296	-6119.406	-6323.17	203.7631	1.07249	0.721414	0.278586	4.625666
1302	-6118.758	-6322.921	204.163	1.075731	0.721414	0.278586	4.399002
1308	-6126.201	-6329.966	203.7651	1.043937	0.799764	0.200236	4.640574
1314	-6122.549	-6326.532	203.9832	1.084241	0.746339	0.253661	4.495472
1320	-6117.546	-6321.797	204.2502	1.184508	0.760397	0.239603	4.288243
1326	-6108.666	-6312.188	203.5225	1.004741	0.742444	0.257556	4.798174
1332	-6120.686	-6323.93	203.2439	1.037741	0.697837	0.302163	4.935026
1338	-6115.171	-6320.206	205.0342	1.06595	0.697837	0.302163	3.909276
1344	-6122.655	-6327.679	205.0241	1.197176	0.697837	0.302163	3.839742
1350	-6120.854	-6326.219	205.3658	1.19074	0.697837	0.302163	3.64624
1356	-6126.357	-6331.382	205.0248	1.165206	0.775793	0.224207	3.857695
1362	-6130.189	-6334.773	204.5839	1.153767	0.718269	0.281731	4.116314
1368	-6138.574	-6342.862	204.2882	1.048585	0.660555	0.339445	4.343656
1374	-6137.619	-6341.837	204.2184	1.080386	0.675213	0.324787	4.365118
1380	-6127.335	-6332.522	205.1869	1.116996	0.729735	0.270265	3.792214
1386	-6119.961	-6323.138	203.1773	1.041262	0.766819	0.233181	4.97012
1392	-6117.942	-6321.964	204.0218	1.041262	0.692438	0.307562	4.497933
1398	-6123.835	-6327.93	204.0947	1.079361	0.744379	0.255621	4.435471
1404	-6133.483	-6337.581	204.0981	1.075955	0.744379	0.255621	4.435471
1410	-6115.998	-6320.143	204.1444	1.029612	0.756933	0.243067	4.435471
1416	-6124.143	-6328.608	204.4646	1.125108	0.714967	0.285033	4.200385
1422	-6133.56	-6337.841	204.2815	1.18667	0.737506	0.262494	4.269333
1428	-6128.94	-6333.278	204.3377	1.130376	0.766675	0.233325	4.269333
1434	-6132.955	-6337.337	204.3819	1.086259	0.719402	0.280598	4.269333
1440	-6130.484	-6334.867	204.3836	1.084545	0.736254	0.263746	4.269333
1446	-6120.508	-6324.773	204.2645	1.084545	0.781471	0.218529	4.336717
1452	-6129.046	-6331.865	202.8198	0.9694398	0.739724	0.260276	5.208145
1458	-6131.055	-6334.652	203.5971	0.9954796	0.717094	0.282906	4.761704
1464	-6121.359	-6324.677	203.3173	0.9280115	0.737003	0.262997	4.955254
1470	-6127.243	-6331.202	203.9586	1.044191	0.729882	0.270118	4.531843
1476	-6131.904	-6336.387	204.4829	1.039888	0.78408	0.21592	4.238388
1482	-6123.51	-6328.3	204.7895	1.099011	0.788789	0.211211	4.030341
1488	-6143.372	-6346.177	202.8045	0.9919401	0.765067	0.234933	5.204163
1494	-6136.989	-6340.76	203.7712	1.046903	0.767643	0.232357	4.635474
1500	-6147.698	-6350.327	202.629	1.108646	0.74808	0.25192	5.236698
1506	-6137.789	-6341.634	203.8452	1.019716	0.74808	0.25192	4.609251
1512	-6148.441	-6352.668	204.2272	1.027962	0.787742	0.212258	4.389723
1518	-6137.957	-6342.164	204.2075	1.177887	0.752841	0.247159	4.316171
1524	-6141.123	-6344.638	203.5146	1.032126	0.728769	0.271231	4.7873
1530	-6146.659	-6350.685	204.0264	1.065825	0.728769	0.271231	4.481553
1536	-6136.75	-6340.764	204.0139	1.07833	0.732507	0.267493	4.481553
1542	-6130.81	-6334.983	204.1731	1.082937	0.732507	0.267493	4.389199
1548	-6129.686	-6334.56	204.8741	1.110975	0.693978	0.306022	3.975139
1554	-6118.816	-6322.407	203.591	1.079987	0.699715	0.300285	4.717846
1560	-6120.682	-6323.771	203.0892	1.082355	0.794636	0.205364	4.996257
1566	-6123.072	-6326.903	203.8313	1.001786	0.658527	0.341473	4.627114
1572	-6119.507	-6324.687	205.1804	1.191016	0.716829	0.283171	3.753284
1578	-6130.539	-6336.744	206.2055	1.315959	0.772231	0.227769	3.079291
1584	-6121.655	-6326.57	204.9141	1.114712	0.747404	0.252596	3.950114
1590	-6119.029	-6323.799	204.7693	1.117487	0.750864	0.249136	4.031326
1596	-6120.833	-6324.925	204.092	1.15864	0.742455	0.257545	4.392266
1602	-6140.065	-6344.369	204.3039	1.135098	0.742314	0.257686	4.285837
1608	-6130.343	-6333.802	203.4589	1.015913	0.743135	0.256865	4.827431
1614	-6133.198	-6337.367	204.1695	0.9933926	0.722379	0.277621	4.441726
1620	-6140.284	-6344.373	204.0891	0.9713794	0.72449	0.27551	4.499423
1626	-6133.421	-6336.535	203.1136	0.9800693	0.769606	0.230394	5.039502
1632	-6129.447	-6333.519	204.0713	1.078186	0.770717	0.229283	4.449307
1638	-6130.032	-6334.502	204.4704	1.045319	0.765187	0.234813	4.242359
1644	-6143.936	-6347.899	203.9635	1.048071	0.729148	0.270852	4.526925
1650	-6133.444	-6336.594	203.1503	0.9599693	0.750895	0.249105	5.030243
